cluster_id,application_id,app_number,start_time,end_time
1485248649253,1485248649253_0121,0121,2017-06-08 13:31:36,2017-06-08 14:17:40
1485248649253,1485248649253_0122,0122,2017-06-08 14:19:27,2017-06-08 14:20:48
1485248649253,1485248649253_0123,0123,2017-06-08 14:37:36,2017-06-08 14:38:57
1485248649253,1485248649253_0125,0125,2017-06-08 15:19:39,2017-06-08 15:25:53
1485248649253,1485248649253_0126,0126,2017-06-08 15:33:44,2017-06-08 15:47:00
1485248649253,1485248649253_0127,0127,2017-06-08 15:50:50,2017-06-08 15:56:29
1485248649253,1485248649253_0128,0128,2017-06-08 15:49:47,2017-06-08 15:55:59
1485248649253,1485248649253_0129,0129,2017-06-08 16:11:45,2017-06-08 16:56:41
1485248649253,1485248649253_0130,0130,2017-06-08 17:03:59,2017-06-08 17:14:40
1485248649253,1485248649253_0131,0131,2017-06-08 17:27:20,2017-06-08 17:59:55
1485248649253,1485248649253_0132,0132,2017-06-08 19:01:57,2017-06-08 22:41:44
1485248649253,1485248649253_0133,0133,2017-06-09 09:13:41,2017-06-09 09:19:52
1485248649253,1485248649253_0134,0134,2017-06-09 09:39:33,2017-06-09 10:12:51
1485248649253,1485248649253_0135,0135,2017-06-09 10:23:08,2017-06-09 10:36:57
1485248649253,1485248649253_0136,0136,2017-06-09 10:43:12,2017-06-09 11:18:20
1485248649253,1485248649253_0138,0138,2017-06-09 15:02:32,2017-06-09 15:10:51
1485248649253,1485248649253_0139,0139,2017-06-09 15:40:06,2017-06-09 16:02:17
1485248649253,1485248649253_0140,0140,2017-06-09 16:20:27,2017-06-09 16:30:38
1485248649253,1485248649253_0141,0141,2017-06-09 16:42:28,2017-06-09 17:04:13
1485248649253,1485248649253_0143,0143,2017-06-09 17:38:51,2017-06-09 17:39:20
1485248649253,1485248649253_0144,0144,2017-06-09 17:37:57,2017-06-09 18:59:10
1485248649253,1485248649253_0146,0146,2017-06-09 19:19:50,2017-06-09 19:57:21
1485248649253,1485248649253_0148,0148,2017-06-09 20:35:38,2017-06-09 21:01:14
1485248649253,1485248649253_0149,0149,2017-06-09 21:07:24,2017-06-09 22:19:44
1485248649253,1485248649253_0150,0150,2017-06-10 15:04:24,2017-06-10 15:05:38
1485248649253,1485248649253_0151,0151,2017-06-10 15:09:42,2017-06-10 15:10:52
1485248649253,1485248649253_0152,0152,2017-06-10 15:09:27,2017-06-10 15:10:38
1485248649253,1485248649253_0154,0154,2017-06-10 15:12:10,2017-06-10 15:13:20
1485248649253,1485248649253_0155,0155,2017-06-10 15:12:32,2017-06-10 15:14:01
1485248649253,1485248649253_0156,0156,2017-06-10 15:01:11,2017-06-10 15:02:27
1485248649253,1485248649253_0157,0157,2017-06-10 15:15:51,2017-06-10 15:17:07
1485248649253,1485248649253_0158,0158,2017-06-10 15:17:15,2017-06-10 15:19:18
1485248649253,1485248649253_0159,0159,2017-06-10 15:15:29,2017-06-10 15:16:44
1485248649253,1485248649253_0160,0160,2017-06-10 15:16:32,2017-06-10 15:17:55
1485248649253,1485248649253_0161,0161,2017-06-10 15:22:26,2017-06-10 15:23:35
1485248649253,1485248649253_0162,0162,2017-06-10 15:23:45,2017-06-10 15:25:04
1485248649253,1485248649253_0163,0163,2017-06-10 15:21:15,2017-06-10 15:22:23
1485248649253,1485248649253_0164,0164,2017-06-10 15:26:30,2017-06-10 15:27:54
1485248649253,1485248649253_0165,0165,2017-06-10 15:24:08,2017-06-10 15:25:33
1485248649253,1485248649253_0166,0166,2017-06-10 15:28:05,2017-06-10 15:29:32
1485248649253,1485248649253_0167,0167,2017-06-10 15:27:17,2017-06-10 15:28:41
1485248649253,1485248649253_0168,0168,2017-06-10 15:32:51,2017-06-10 15:34:17
1485248649253,1485248649253_0170,0170,2017-06-10 15:36:10,2017-06-10 15:37:55
1485248649253,1485248649253_0171,0171,2017-06-10 15:31:38,2017-06-10 15:41:30
1485248649253,1485248649253_0172,0172,2017-06-10 20:30:59,2017-06-10 20:43:44
1485248649253,1485248649253_0173,0173,2017-07-27 11:52:09,2017-07-27 11:52:23
1485248649253,1485248649253_0174,0174,2017-07-27 14:40:25,2017-07-27 14:51:28
1485248649253,1485248649253_0177,0177,2017-07-27 15:16:12,2017-07-27 15:16:20
1485248649253,1485248649253_0178,0178,2017-07-27 15:18:24,2017-07-27 15:18:32
1485248649253,1485248649253_0179,0179,2017-07-27 15:29:22,2017-07-27 15:29:30
1485248649253,1485248649253_0180,0180,2017-07-27 15:25:06,2017-07-27 15:25:14
1485248649253,1485248649253_0181,0181,2017-07-27 20:31:26,2017-07-27 20:31:34
1485248649253,1485248649253_0182,0182,2017-07-27 21:14:59,2017-07-27 21:15:10
1485248649253,1485248649253_0183,0183,2017-07-27 21:13:21,2017-07-27 21:14:05
1485248649253,1485248649253_0184,0184,2017-07-27 21:16:28,2017-07-27 21:18:50
1485248649253,1485248649253_0185,0185,2017-07-27 21:29:28,2017-07-27 21:30:05
